time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-1.48280911529,4.06948883384,12.0656354016,0.248825455164,0.127189669325,0.0,-1.70528607354,3.57440756335,5.22407424594,0.192337573548,0.027316462111,0.0,429.381259529045,427.48771962061545,427.7115525512383,429.0154677417695
3.5400000000000027,-1.58724405273,4.28779637591,12.3771948744,0.260653965366,0.128908505398,0.0,-1.7760308976,3.70334628604,5.16097483502,0.205329389262,0.0311838203416,0.0,426.9051958225279,427.23540055824134,425.09599594895093,426.2477074806365
3.6000000000000028,-1.69638069306,4.51486273157,12.6880692942,0.273097652781,0.130538951273,0.0,-1.86196679286,3.86644557075,5.200573561,0.211228681902,0.0176236042143,0.0,461.08934891630406,460.0167485439495,461.11733136900847,461.62372437274337
3.660000000000003,-1.81061262315,4.75173995006,13.0005620287,0.285555565784,0.131498609085,0.0,-1.9458142576,4.03036375348,5.21502736405,0.199258170131,0.0125186714726,0.0,454.8265987360209,454.4173768615927,455.6584734718111,454.74147106738246
3.720000000000003,-1.9298731899,4.9986055533,13.3136790343,0.29731102145,0.131770257332,0.0,-2.02955518891,4.1993036698,5.22142246115,0.188260660662,-0.0205917760994,0.0,455.19042739086285,452.5323944947077,454.70754378542995,453.8619735892449
3.780000000000003,-2.05406709774,5.25558422818,13.626431205,0.308753263084,0.130462625792,0.0,-2.11011728591,4.36740997218,5.20303245866,0.19518391867,-0.0243131833729,0.0,447.46199882757554,447.15886639867375,447.6000970201465,448.1983306537469
3.840000000000003,-2.18287198883,5.52234506946,13.936525755,0.320540577766,0.128651878558,0.0,-2.18327810217,4.52539322761,5.1331120678,0.19887996528,-0.0457309950076,0.0,432.6085514160374,430.80046620595164,431.3005694199049,431.65164845124804
3.900000000000003,-2.31622690597,5.7992040695,14.2437368613,0.332417968386,0.126002471302,0.0,-2.26164740796,4.70400841351,5.10662514352,0.196045822334,-0.04118174698,0.0,445.8622853371272,446.23279106452026,448.33921173726327,448.14678968790423
3.960000000000003,-2.45385914844,6.0859483942,14.5463985078,0.343843820371,0.123521807346,0.0,-2.32598651523,4.85488246992,4.98205782812,0.175810184594,-0.0416716124062,0.0,415.04537185389046,415.00132674469086,414.8376432950484,413.0943018109232
4.020000000000002,-2.5959147538,6.38349215103,14.8460287671,0.353886954546,0.120947129124,0.0,-2.40891893352,5.06380842107,5.00467450379,0.139707395403,-0.0455129175677,0.0,465.00365780109985,464.70164900984935,466.4324246960884,463.628144468585
4.080000000000001,-2.74275285777,6.69327939228,15.1457813604,0.362106098479,0.118216901562,0.0,-2.48543798377,5.26281705306,4.98646642229,0.130903032812,-0.0454855550074,0.0,453.29884392954557,453.2998841614882,454.01184071660884,453.32162213928996
4.14,-2.89407187088,7.0148973915,15.443838537,0.369641010093,0.115650483251,0.0,-2.55831447677,5.45811546524,4.94829168276,0.111962964639,-0.0378385765666,0.0,447.99337125402036,448.6138800401788,448.7213653434061,447.19480961320255
4.199999999999998,-3.04982541525,7.34861419447,15.7403366784,0.376905345493,0.113180783553,0.0,-2.63325292572,5.66599886641,4.93435423636,0.134894042251,-0.0488086925318,0.0,458.59833943657884,457.72506007926256,455.52358875652465,457.36658211113337
4.259999999999997,-3.20996119822,7.69463903864,16.0353231522,0.385176451652,0.110368051572,0.0,-2.70436995464,5.86848920781,4.89797496611,0.143187747102,-0.0432755392297,0.0,450.94883575989576,451.3944056727565,450.9896636605086,451.6764558790743
4.319999999999996,-3.37481047195,8.05456380035,16.3321410155,0.394748316219,0.108160861847,0.0,-2.79025645101,6.12922937419,4.99441427923,0.180551758093,-0.0262318024389,0.0,494.5436622259909,495.79722544642544,494.2319806997242,496.99906345894584
4.379999999999995,-3.5438442718,8.42696135222,16.6267159717,0.405519641115,0.106516373477,0.0,-2.8441906622,6.28463711946,4.82488974165,0.177382207163,-0.0298707873999,0.0,408.598259591946,408.27335091495394,409.24837200187505,409.0002421213193
4.439999999999993,-3.71656481563,8.81049442682,16.9150590464,0.415861672063,0.10490783604,0.0,-2.91300969584,6.50022296137,4.78576397219,0.159768665238,-0.0212984967565,0.0,453.5984577307527,454.2863777274484,456.76954403008676,455.3898092844083
4.499999999999992,-3.89337555031,9.20699588191,17.2008000776,0.425169961767,0.103345695862,0.0,-2.9805629362,6.71680701336,4.73823547655,0.14375345217,-0.0377691229656,0.0,455.45523558010285,454.13549134878696,453.6068409374262,452.340636772237
4.559999999999991,-4.07386206423,9.61515384827,17.4804834508,0.433470256847,0.100919140271,0.0,-3.03558114175,6.88885062154,4.58463688853,0.124401743776,-0.0464102016733,0.0,418.0968190913743,417.34205788874254,418.38702290932025,416.7170646551089
4.6199999999999894,-4.25765388738,10.0337960695,17.7511644163,0.440469446223,0.0979039586523,0.0,-3.09070007641,7.06617706753,4.43816724492,0.0929120703968,-0.0593256359071,0.0,420.74275028981907,419.62090851255095,421.1571389755964,418.4363022012711
4.679999999999988,-4.44503992847,10.4644969984,18.0159860437,0.446386421925,0.0938787276317,0.0,-3.15521560977,7.29048700118,4.38876620424,0.108095605116,-0.0909148119378,0.0,455.25117649727605,452.71211577585467,454.08103370801115,455.3057803613842
4.739999999999987,-4.63596226859,10.9074170062,18.2751723003,0.452350628648,0.0885538561928,0.0,-3.20858307386,7.47370928001,4.25091653527,0.0698474808659,-0.0847350782093,0.0,423.95714823451647,424.4809693043983,425.1201682580148,421.837442020247
4.799999999999986,-4.83001681891,11.3612816717,18.5259695811,0.456273927656,0.0833584576422,0.0,-3.25965065304,7.65515045947,4.1092909986,0.0545162297711,-0.0905820024643,0.0,423.306279963033,422.79604621576044,421.4846482376979,420.1604909806523
4.859999999999984,-5.02733819592,11.8273994041,18.7711085091,0.459739456517,0.0777009132015,0.0,-3.31731411831,7.88184369558,4.0617406929,0.0635599038246,-0.102990014702,0.0,455.1457614658439,454.1439265744727,454.8160863841805,455.54223205827657
4.919999999999983,-5.22770596727,12.3051802916,19.0095342771,0.463471010738,0.0717648632057,0.0,-3.36135734085,8.04427812563,3.88635824547,0.059308607868,-0.0918605767176,0.0,409.6891806634232,410.6684922640192,407.89988820195595,407.5230893611057
4.979999999999982,-5.43101469816,12.7949194319,19.2419376644,0.467712455056,0.0657657910372,0.0,-3.41515089037,8.28006065365,3.85998698552,0.0870378848277,-0.125829609915,0.0,463.11591839053085,460.4266319506188,460.3076665356642,462.50084538748285
5.0399999999999805,-5.63727330118,13.297527319,19.4702429204,0.472878682801,0.058122867132,0.0,-3.45967552307,8.47354770777,3.75027127239,0.0841682867596,-0.130679622105,0.0,433.34552086096954,432.92221916691534,433.44210193689923,433.2071135777789
